   0.0000000000000000        1.00000000       0.00000000    
   8.9999999999999997E-002  0.999999940       3.40822206E-12
  0.19000000000000003       0.999999940       1.38596782E-11
  0.29000000000000009        1.00000000       3.10940475E-11
  0.39000000000000018        1.00000000       5.40649331E-11
  0.49000000000000027        1.00000000       8.10435122E-11
  0.59000000000000030        1.00000000       1.09815955E-10
  0.69000000000000039        1.00000000       1.37954079E-10
  0.79000000000000048        1.00000000       1.63129496E-10
  0.89000000000000057        1.00000000       1.83434892E-10
  0.99000000000000066        1.00000000       1.97673808E-10
   1.0900000000000007        1.00000000       2.05581746E-10
   1.1900000000000008        1.00000000       2.07948755E-10
   1.2900000000000009        1.00000012       2.06621997E-10
   1.3900000000000010       0.999999940       2.04381068E-10
   1.4900000000000011        1.00000000       2.04692693E-10
   1.5900000000000012        1.00000000       2.11364787E-10
   1.6900000000000013       0.999999940       2.28133928E-10
   1.7900000000000014        1.00000000       2.58229188E-10
   1.8900000000000015        1.00000000       3.03959802E-10
   1.9900000000000015       0.999999940       3.66375763E-10
   2.0899999999999994        1.00000000       4.45043752E-10
   2.1899999999999973        1.00000000       5.37971223E-10
   2.2899999999999952        1.00000000       6.41699027E-10
   2.3899999999999930       0.999999940       7.51559925E-10
   2.4899999999999909        1.00000000       8.62090288E-10
   2.5899999999999888        1.00000000       9.67558922E-10
   2.6899999999999866        1.00000000       1.06256237E-09
   2.7899999999999845        1.00000000       1.14262955E-09
   2.8899999999999824       0.999999940       1.20476984E-09
   2.9899999999999802       0.999999940       1.24790589E-09
   3.0899999999999781        1.00000000       1.27313315E-09
   3.1899999999999760        1.00000000       1.28376942E-09
   3.2899999999999738        1.00000000       1.28517907E-09
   3.3899999999999717        1.00000000       1.28437005E-09
   3.4899999999999696        1.00000000       1.28940025E-09
   3.5899999999999674        1.00000000       1.30862632E-09
   3.6899999999999653       0.999999940       1.34988432E-09
   3.7899999999999632       0.999999940       1.41966316E-09
   3.8899999999999610       0.999999940       1.52236612E-09
   3.9899999999999589        1.00000000       1.65973879E-09
   4.0899999999999572        1.00000000       1.83052618E-09
   4.1899999999999551        1.00000000       2.03041517E-09
   4.2899999999999530       0.999999940       2.25227903E-09
   4.3899999999999508        1.00000000       2.48672150E-09
   4.4899999999999487       0.999999940       2.72287504E-09
   4.5899999999999466       0.999999940       2.94939939E-09
   4.6899999999999444        1.00000000       3.15557847E-09
   4.7899999999999423        1.00000000       3.33241701E-09
   4.8899999999999402        1.00000000       3.47364004E-09
   4.9899999999999380        1.00000000       3.57646357E-09
   5.0899999999999359        1.00000000       3.64207464E-09
   5.1899999999999338        1.00000000       3.67574127E-09
   5.2899999999999316        1.00000012       3.68652775E-09
   5.3899999999999295       0.999999940       3.68661790E-09
   5.4899999999999274        1.00000000       3.69030895E-09
   5.5899999999999253        1.00000000       3.71273212E-09
   5.6899999999999231       0.999999940       3.76842824E-09
   5.7899999999999210       0.999999940       3.86991506E-09
   5.8899999999999189        1.00000000       4.02637523E-09
   5.9899999999999167        1.00000000       4.24259605E-09
   6.0899999999999146       0.999999940       4.51829507E-09
   6.1899999999999125       0.999999940       4.84789631E-09
   6.2899999999999103        1.00000000       5.22081223E-09
   6.3899999999999082       0.999999940       5.62223201E-09
   6.4899999999999061        1.00000000       6.03434014E-09
   6.5899999999999039        1.00000000       6.43790354E-09
   6.6899999999999018        1.00000000       6.81405510E-09
   6.7899999999998997        1.00000000       7.14613613E-09
   6.8899999999998975        1.00000000       7.42140660E-09
   6.9899999999998954       0.999999940       7.63246355E-09
   7.0899999999998933        1.00000000       7.77820564E-09
   7.1899999999998911       0.999999881       7.86422660E-09
   7.2899999999998890       0.999999881       7.90260390E-09
   7.3899999999998869        1.00000000       7.91104338E-09
   7.4899999999998847        1.00000000       7.91143862E-09
   7.5899999999998826       0.999999940       7.92797561E-09
   7.6899999999998805        1.00000000       7.98493627E-09
   7.7899999999998784        1.00000000       8.10438650E-09
   7.8899999999998762        1.00000000       8.30397884E-09
   7.9899999999998741        1.00000000       8.59509086E-09
   8.0899999999998720       0.999999940       8.98148134E-09
   8.1899999999998698        1.00000000       9.45859746E-09
   8.2899999999998677        1.00000000       1.00136877E-08
   8.3899999999998656        1.00000000       1.06266604E-08
   8.4899999999998634        1.00000000       1.12717045E-08
   8.5899999999998613       0.999999940       1.19195072E-08
   8.6899999999998592       0.999999940       1.25399131E-08
   8.7899999999998570       0.999999940       1.31047573E-08
   8.8899999999998549       0.999999940       1.35906291E-08
   8.9899999999998528       0.999999940       1.39813068E-08
   9.0899999999998506        1.00000000       1.42695900E-08
   9.1899999999998485        1.00000012       1.44583501E-08
   9.2899999999998464        1.00000000       1.45606815E-08
   9.3899999999998442        1.00000000       1.45990704E-08
   9.4899999999998421        1.00000000       1.46036401E-08
   9.5899999999998400        1.00000000       1.46096184E-08
   9.6899999999998379        1.00000000       1.46542103E-08
   9.7899999999998357        1.00000000       1.47731551E-08
   9.8899999999998336        1.00000000       1.49973154E-08
   9.9899999999998315        1.00000000       1.53495421E-08
   10.089999999999829        1.00000000       1.58422644E-08
   10.189999999999827       0.999999940       1.64759015E-08
   10.289999999999825        1.00000000       1.72383885E-08
   10.389999999999823        1.00000000       1.81058439E-08
   10.489999999999821        1.00000000       1.90444176E-08
   10.589999999999819       0.999999940       2.00130810E-08
   10.689999999999817       0.999999940       2.09672812E-08
   10.789999999999814       0.999999940       2.18630465E-08
   10.889999999999812       0.999999940       2.26611139E-08
   10.989999999999810        1.00000000       2.33308306E-08
   11.089999999999808        1.00000000       2.38533993E-08
   11.189999999999806        1.00000000       2.42240663E-08
   11.289999999999804        1.00000000       2.44531204E-08
   11.389999999999802        1.00000000       2.45654448E-08
   11.489999999999799        1.00000012       2.45987302E-08
   11.589999999999797        1.00000000       2.46003644E-08
   11.689999999999795        1.00000000       2.46233718E-08
   11.789999999999793       0.999999940       2.47216096E-08
   11.889999999999791        1.00000000       2.49447325E-08
   11.989999999999789        1.00000000       2.53334065E-08
   12.089999999999787       0.999999940       2.59151438E-08
   12.189999999999785        1.00000000       2.67013274E-08
   12.289999999999782        1.00000000       2.76855374E-08
   12.389999999999780       0.999999940       2.88435711E-08
   12.489999999999778       0.999999940       3.01351655E-08
   12.589999999999776        1.00000000       3.15071311E-08
   12.689999999999774        1.00000000       3.28980434E-08
   12.789999999999772        1.00000000       3.42436834E-08
   12.889999999999770       0.999999940       3.54829979E-08
   12.989999999999768       0.999999940       3.65639785E-08
   13.089999999999765        1.00000000       3.74488600E-08
   13.189999999999763        1.00000000       3.81181380E-08
   13.289999999999761        1.00000000       3.85730843E-08
   13.389999999999759        1.00000000       3.88362409E-08
   13.489999999999757       0.999999881       3.89501515E-08
   13.589999999999755        1.00000000       3.89739228E-08
   13.689999999999753       0.999999940       3.89783281E-08
